"id","rank","name","author","uses_atlas_codes","translations","stages","groups","synonyms"
"29051","subspecies","Minuartia setacea banatica","(Rchb.) Prodan","",";Банатска мишјакиња;;;;","","28","Minuartia setacea subsp. bannatica"
"29050","genus","Sabulina","Rchb.","","","","28",""
"29049","species","Zygaena diaphana","Staudinger, 1887","","","1;2;3;5","29",""
"29048","species","Megistopus flavicornis","(Rossi, 1790)","","","2;5","40",""
"29047","genus","Megistopus ","","","","2;5","40",""
"29046","species","Distoleon tetragrammicus","(Fabricius, 1798)","","","2;5","40",""
"29045","family","Myrmeleontidae","","","","2;5","40",""
"29044","subfamily","Myrmeleontinae","","","","2;5","40",""
"29043","genus","Distoleon  ","","","","2;5","40",""
"29042","species","Heterogynis serbica","Stojanović, Galović, Terzin, Ačanski, Vidović & Orlović, 2023","","","1;2;3;5","29",""
"29041","species","Acontia melanura","(Tauscher, 1809)","","","1;2;3;5","29",""
"29040","species","Grammodes bifasciata","(Petagna, 1787)","","","1;2;3;5","29",""
"29038","species","Lygaeosoma anatolicum","Seidenstucker, 1960","","","1;2;3;5","13",""
"29037","phylum","Annelida","Lamarck, 1809","","","1;2;3;4;5","",""
"29036","species","Pterothrixidia rufella","(Duponchel, 1836)","","","1;2;3;5","29",""
"29035","genus","Pterothrixidia","","","","1;2;3;5","29",""
"29034","species","Oecophora superior","(Rebel, 1918)","","","1;2;3;5","29",""
"29033","species","Mantispa aphavexelte","U. Aspock & H. Aspock, 1994","","","2;5","40",""
"29032","suborder","Hemerobiiformia","","","","2;5","40",""
"29031","family","Mantispidae","","","","2;5","40",""
"29030","subfamily","Mantispinae","","","","2;5","40",""
"29029","genus","Mantispa ","","","","2;5","40",""
"29028","speciescomplex","Zygaena transalpina×angelicae","","","","1;2;3;5","29",""
"29027","species","Mompha epilobiella","Römer, 1794","","","1;2;3;5","29",""
"29026","species","Mythimna congrua","(Hübner, 1817)","","","1;2;3;5","29",""
"29025","species","Helcystogramma lutatella","(Herrich-Schäffer, [1854])","","","1;2;3;5","29",""
"29024","species","Phalonidia albipalpana","(Zeller, 1847)","","","1;2;3;5","29",""
"29023","species","Pelochrista modicana","(Zeller, 1847)","","","1;2;3;5","29",""
"29022","genus","Pelochrista","","","","1;2;3;5","29",""
"29021","species","Charissa onustaria","(Herrich-Schäffer, 1852)","","","1;2;3;5","29",""
"29020","species","Limnaecia phragmitella","Stainton, 1851","","","1;2;3;5","29",""
"29019","genus","Limnaecia","Stainton, 1851","","","1;2;3;5","29",""
"29018","subfamily","Antequerinae","Hodges, 1978","","","1;2;3;5","29",""
"29017","species","Bactra furfurana","(Haworth, 1811)","","","1;2;3;5","29",""
"29016","species","Aglossa caprealis","(Hübner, 1809)","","","1;2;3;5","29",""
"29005","species","Notocelia rosaecolana","(Doubleday, 1850)","","","1;2;3;5","29",""
"29004","species","Tulosesus sclerocystidiosus","(M. Lange & A.H. Smith) D. Wächter & A. Melzer","","","","17",""
"29003","species","Papaver lecoqii","Lamotte","",";Бела булка;;Bijeli mak;;","","28","Papaver dubium subsp. lecoqii;Papaver albiflorum"
"29002","species","Cytisus supinus","L.","","","","28","Chamaecytisus supinus;Cytisus hirsutus var. supinus"
"29001","speciescomplex","Scymnus frontalis complex","","","","1;2;3;5","33",""
"29000","species","Gravitarmata margarotana","(Heinemann, 1863)","","","1;2;3;5","29",""
"28999","genus","Gravitarmata","","","","1;2;3;5","29",""
"28998","species","Oxypteryx unicolorella","(Duponchel, [1843])","","","1;2;3;5","29",""
"28997","genus","Oxypteryx","Rebel, 1911","","","1;2;3;5","29",""
"28995","species","Incurvaria koerneriella","(Zeller, 1839)","","","1;2;3;5","29",""
"28993","species","Euspilapteryx auroguttella","Stephens, 1835","","","1;2;3;5","29",""
"28992","genus","Euspilapteryx","Stephens, 1835","","","1;2;3;5","29",""
"28991","species","Lamoria zelleri","(De Joannis, 1932)","","","1;2;3;5","29",""
"28990","species","Sitotroga cerealella","(Olivier, 1789)","","","1;2;3;5","29",""
"28989","genus","Sitotroga","Heinemann, 1870","","","1;2;3;5","29",""
"28988","tribe","Pexicopiini","Hodges, 1986","","","1;2;3;5","29",""
"28987","subspecies","Thesium dollineri simplex","(Velen.) Stoj. & Stef.","","","","28",""
"28986","speciescomplex","Gaillardia grandiflora","Van Houtte","","","","28","Gaillardia × grandiflora;Gaillardia aristata × Gaillardia pulchella"
"28985","species","Limonium sinuatum","(L.) Mill.","","","","28",""
"28984","species","Inula montana","L.","","","","28","Pentanema montanum"
"28983","subspecies","Rhinanthus angustifolius grandiflorus","(Wallr.) D.A.Webb","","","","28","Rhinanthus serotinus subsp. grandiflorus;Rhinanthus angustifolius subsp. vernalis;Rhinanthus angustifolius subsp. aestivalis"
"28982","species","Crustoderma dryinum","(Berkeley & M.A. Curtis) Parmasto","","","","17",""
"28981","genus","Crustoderma","Parmasto","","","","17",""
"28980","genus","Phelipanche","","","","","28",""
"28977","species","Deutzia scabra","Thunb.","","","","28","Deutzia crenata"
"28976","genus","Deutzia","Thunb.","","","","28",""
"28975","subspecies","Vulpia ciliata ambigua","(Le Gall) Stace & Auquier","","","","28",""
"28974","subspecies","Teucrium scordium scordioides","(Schreb.) Arcang.","","","","28",""
"28973","subspecies","Veronica hederifolia hederifolia","","","","","28",""
"28972","subspecies","Sorbus austriaca croatica","Kárpáti","","","","28",""
"28971","subspecies","Sorbus aucuparia glabrata","(Wimm. & Grab.) Hedl.","","","","28",""
"28970","species","Sorbus latifolia","(Lam.) Pers.","","Broad-leaved whitebeam;Широколисна мукиња;;;;","","28","Karpatiosorbus latifolia;Sorbus aria subsp. latifolia"
"28969","subspecies","Lolium rigidum lepturoides","Sennen & Mauricio","",";Патуљасти љуљ;;;;","","28","Lolium lepturoides"
"28968","subspecies","Ophrys insectifera insectifera","","","","","28","Orchis muscaria;Orchis muscifera"
"28967","speciescomplex","Ophrys × sooi","A. Fuchs","",";;;Hibridna kokica;;","","28","Ophrys soói"
"28966","subspecies","Consolida regalis paniculata","(Host) Soó","","","","28",""
"28965","subspecies","Galium palustre palustre","","","","","28",""
"28964","subspecies","Centaurium littorale compressum","(Hayne) Kirschner","","","","28",""
"28963","subspecies","Silene otites baldaccii","(Rohlena) Zi. Pavletić","",";;;Baldaccijeva pušina;;","","28",""
"28962","subspecies","Silene otites hungarica","Wrigley","",";Штитаста пуцавица;;;;","","28",""
"28961","subspecies","Nepeta nuda nuda","","","","","28","Nepeta pannonica"
"28960","subspecies","Moehringia bavarica bavarica","","","","","28",""
"28959","subspecies","Pedicularis brachyodonta brachyodonta","","","","","28",""
"28958","subspecies","Ornithogalum sibthorpii","Greuter","","","","28","Ornithogalum nanum"
"28957","subspecies","Ranunculus polyanthemos polyanthemos","","","","","28",""
"28956","subspecies","Potentilla heptaphylla heptaphylla","","","","","28",""
"28955","subspecies","Potentilla speciosa illyrica","Soják","","","","28",""
"28954","subspecies","Prunus spinosa dasyphylla","(Schur) Domin","","","","28",""
"28953","subspecies","Pseudotsuga menziesii glaucescens","(Schwer.) P.D.Sell","","","","27",""
"28952","subspecies","Rhinanthus angustifolius bosniacus","(Behrendsen & Sterneck) Webb","","","","28","Alectorolophus bosniacus"
"28951","subspecies","Salvia pratensis bertolonii","(Vis.) Soó","","","","28","Salvia bertolonii"
"28950","subspecies","Salvia officinalis officinalis","","","","","28","Salvia cretica"
"28949","subspecies","Scabiosa columbaria banatica","(Waldst. & Kit.) Diklić","","","","28","Scabiosa banatica"
"28948","subspecies","Satureja subspicata subspicata","","","","","28","Satureja illyrica;Satureja pygmaea"
"28947","subspecies","Scleranthus perennis dichotomus","(Schur) Nyman","","","","28",""
"28946","subspecies","Schoenoplectus lacustris glaucus","(Sm.) Bech.","","","","28",""
"28945","subspecies","Lepidium sativum","L.","","","","28",""
"28944","subspecies","Lepidium densiflorum","Schrad.","","","","28",""
"28943","subspecies","Ophrys sphegodes sphegodes","","","","","28","Ophrys sphegodes subsp. praecox;Ophrys passionis subsp. garganica;Ophrys montenegrina;Ophrys cilentana;Ophrys classica;Ophrys aranifera;Ophrys fucifera"
"28942","subspecies","Trisetum flavescens flavescens","","","","","28",""
"28941","subspecies","Valeriana officinalis officinalis","","","","","28",""
"28940","subspecies","Saxifraga oppositifolia rudolphiana","(Hornsch.) Nyman","","","","28",""
"28939","subspecies","Scleranthus annuus annuus","","","","","28",""
"28938","subspecies","Scorzonera hispanica asphodeloides","(Wallr.) Arcang.","","","","28","Pseudopodospermum hispanicum subsp. asphodeloides"
"28937","subspecies","Schoenoplectus lacustris lacustris","","","","","28",""
"28936","subspecies","Torilis arvensis neglecta","(Spreng.) Thell.","","","","28",""
"28935","subspecies","Lepidium draba draba","","","","","28",""
"28934","subspecies","Aethionema saxatile athoum","(Griseb.) Hayek","","","","28",""
"28933","species","Senecio inaequidens","DC.","","Narrow-leaved Ragwort;Усколисна крстица;;;;","","28",""
"28932","subspecies","Senecio ovatus ovatus","","","","","28",""
"28931","subspecies","Senecio scopolii scopolii","","","","","28",""
"28930","species","Ornithogalum arabicum","L.","",";Арапски врањи лук;;Bjeli fratri, arapska kestenjača;;","","28","Ornithogalum speciosum"
"28929","subspecies","Ornithogalum collinum collinum","","","","","28","Ornithogalum alpestre"
"28928","subspecies","Pisum sativum elatius","(M.Bieb.) Asch. & Graebn.","",";Високи грашак;;Grašak kolenac, visoki grašak, bižić;;","","28",""
"28927","subfamily","Gracillariinae","","","","1;2;3;5","29",""
"28926","species","Phleum nodosum","L.","","","","28","Phleum pratense subsp. bertolonii"
"28925","subspecies","Erigeron annuus strigosus","(Willd.) Wagenitz","",";;;Hudoljetnica;;","","28","Erigeron strigosus"
"28924","genus","Dichondra","J. R. Forst. & G. Forst.","","","","28",""
"28923","species","Macrotyphula fistulosa","(Holmsk.) R.H.Petersen","","","","17",""
"28922","species","Asovia maeoticaria","(Alphéraky, 1876)","","","1;2;3;5","29",""
"28921","genus","Asovia","Alphéraky, 1908","","","1;2;3;5","29",""
"28920","tribe","Ennomini","Duponchel, 1845","","","1;2;3;5","29",""
"28919","species","Bryophila rectilinea","(Warren, 1909)","","","1;2;3;5","29",""
"28918","species","Cervyna cervago","(Eversmann, 1844)","","","1;2;3;5","29",""
"28917","genus","Cervyna","Ronkay, Zilli & Fibiger, 2005","","","1;2;3;5","29",""
"28916","subtribe","Apameina","","","","1;2;3;5","29",""
"28915","tribe","Apameini","Guenée, 1841","","","1;2;3;5","29",""
"28914","species","Episema korsakovi","(Christoph, 1885)","","","1;2;3;5","29",""
"28913","species","Mythimna anderreggii","(Boisduval, 1840)","","","1;2;3;5","29",""
"28912","species","Festuca horvatiana","Markgr.-Dann.","","","","28",""
"28911","species","Festuca korabensis","(Markgr.-Dann.) Markgr.-Dann.","","","","28",""
"28910","subspecies","Festuca pallens treskana","Markgr.-Dann.","","","","28",""
"28909","species","Festuca pallens","Host","",";Бледа власуља;;;;","","28","Festuca glauca subsp. pallens"
"28908","species","Festuca riloensis","(Hayek) Markgr.-Dann.","","","","28",""
"28907","subspecies","Festuca violacea italica","Foggi & al.","","","","28","Festuca nitida subsp. macrathera;Festuca macrathera"
"28906","subspecies","Festuca rubra rubra","","",";Зечји брк;;;;","","28","Festuca duriuscula"
"28905","subspecies","Festuca amethystina kummeri","(Beck) Markgr.-Dann.","","","","28","Festuca heterophylla var. mutica"
"28904","subspecies","Festuca amethystina orientalis","Krajina","","","","28",""
"28903","species","Steccherinum oreophilum","Lindsey & Gilbertson","","","","17",""
"28902","subspecies","Persicaria lapathifolia lapathifolia","","",";Лисац, дворник;;Lisac;;","","28","Polygonum nodosum;Polygonum lapathifolium subsp. lapathifolium"
"28901","species","Entoloma jahni","Wölfel & Winterhoff","","","","17",""
"28900","species","Hypophloeus fraxini","Kugelann, 1794","","","1;2;3;5","33",""
"28899","species","Polycauliona polycarpa","(Hoffmann) Frödén, Arup & Søchting","","","","31",""
"28898","species","Allium dinaricum","Bogdanović & al.","","","","28",""
"28897","species","Allium balcanicum","Brullo & al.","","","","28",""
"28896","genus","Othocallis","","","","","28",""
"28895","species","Dicranum viride","(Sull. & Lesq.) Lindb.","","","","23",""
"28894","species","Sphagnum compactum","DC.","","","","23",""
"28893","species","Brachydontium trichodes","(F.Weber) Milde","","","","23","Gymnostomum trichodes"
"28892","genus","Brachydontium","Fürnr.","","","","23",""
"28891","family","Ptychomitriaceae","","","","","23",""
"28890","species","Grimmia sessitana","De Not.","","","","23",""
"28889","species","Kandaea elodes","(Lindb.) Jan Kučera & Hedenäs","","","","23","Campylium elodes;Campyliadelphus elodes;Amblystegium elodes"
"28888","genus","Kandaea","Jan Kučera & Hedenäs","","","","23",""
"28887","species","Drepanocladus lycopodioides","(Brid.) Warnst.","","","","23","Pseudocalliergon lycopodioides"
"28886","species","Fissidens exiguus","Sull.","","","","23",""
"28885","species","Campylium chrysophyllum","(Brid.) Lange","","","","23","Hypnum chrysophyllum"
"28884","species","Sphagnum recurvum","P.Beauv.","","","","23",""
"28883","species","Frullania inflata","Gottsche","","","","23",""
"28882","species","Grimmia plagiopodia","Hedw.","","","","23",""
"28881","species","Sarmentypnum exannulatum","(Schimp.) Hedenäs","","","","23","Drepanocladus exannulatus"
"28880","genus","Sarmentypnum","","","","","23",""
"28879","family","Calliergonaceae","","","","","23",""
"28878","species","Tortula cernua","(Huebener) Lindb.","","","","23","Desmatodon cernuus"
"28877","species","Fissidens arnoldii","Ruthe","","","","23",""
"28876","species","Fissidens curvatus","Hornsch.","","","","23","Fissidens algarvicus"
"28875","subspecies","Leucojum vernum carpathicum","Sims.","","","","28","Leucojum carpathicum"
"28874","species","Narcissus incomparabilis","Mill.","","","","28","Narcissus × incomparabilis;Narcissus pseudonarcissus × Narcissus poeticus"
"28873","species","Pulmonaria saccharata","Mill.","","","","28",""
"28872","subspecies","Galanthus reginae-olgae vernalis","Kamari","","","","28",""
"28871","species","Galanthus reginae-olgae","Orph.","",";;;Olgina visibaba;;","","28",""
"28870","subspecies","Crocus vernus fritschii","(Derganc) Govaerts","","","","28",""
"28869","species","Thymus comptus","Friv.","","","","28",""
"28868","species","Crataegus azarolus","L.","",";Аронија;Aronija;;;","","28","Crataegus azarolus subsp. aronia;Mespilus aronia"
"28867","species","Solanum chenopodioides","Lam.","","","","28",""
"28866","subspecies","Thymus longicaulis longicaulis","","","","","28","Thymus rohlenae;Thymus malyi;Thymus lykae"
"28865","subspecies","Carduus personata albidus","(Adamović) Kazmi","","","","28","Carduus personata var. albidus"
"28864","subspecies","Carduus collinus cylindricus","(Borbás) Soó","","","","28","Carduus cylindricus"
"28863","subspecies","Cirsium vulgare silvaticum","(Tausch) Arènes","","","","28",""
"28862","species","Carduus defloratus","L.","",";;;Bezlistni stričak;;","","28","Carduus argemone subsp. obtusisquamus;Carduus viridis"
"28861","species","Trichopteryx polycommata","(Denis & Schiffermüller, 1775)","","","1;2;3;5","29",""
"28860","species","Perizoma juracolaria","(Wehrli, 1919)","","","1;2;3;5","29",""
"28859","species","Eupithecia semigraphata","Bruand, 1850","","","1;2;3;5","29",""
"28858","species","Eupithecia millefoliata","Rößler, [1867]","","","1;2;3;5","29",""
"28857","species","Eupithecia absinthiata","(Clerck, 1759)","","","1;2;3;5","29",""
"28856","species","Colostygia fitzi","(Schawerda, 1914)","","","1;2;3;5","29",""
"28855","species","Elegia similella","(Zincken, 1818)","","","1;2;3;5","29",""
"28854","species","Eudonia sudetica","(Zeller, 1839)","","","1;2;3;5","29",""
"28853","species","Xanthocrambus saxonellus","(Zincken, 1821)","","","1;2;3;5","29",""
"28852","genus","Xanthocrambus","","","","1;2;3;5","29",""
"28851","species","Catoptria dimorphellus","(Staudinger, 1881)","","","1;2;3;5","29",""
"28850","species","Hypsopygia fulvocilialis","(Duponchel, 1834)","","","1;2;3;5","29",""
"28849","species","Stemmatophora combustalis","(Fischer v. Röslerstamm, 1842)","","","1;2;3;5","29",""
"28848","species","Hypsotropa limbella","Zeller, 1848","","","1;2;3;5","29",""
"28847","species","Cadra furcatella","(Herrich-Schäffer, 1849)","","","1;2;3;5","29",""
"28846","genus","Cadra","","","","1;2;3;5","29",""
"28845","species","Phycitodes albatella","(Ragonot, 1887)","","","1;2;3;5","29",""
"28844","species","Euzopherodes vapidella","(Mann, 1857)","","","1;2;3;5","29",""
"28843","genus","Euzopherodes","","","","1;2;3;5","29",""
"28842","species","Episcythrastis tabidella","(Mann, 1864)","","","1;2;3;5","29",""
"28841","species","Acrobasis fallouella","(Ragonot, 1871)","","","1;2;3;5","29",""
"28840","species","Hypochalcia lignella","(Hübner, 1796)","","","1;2;3;5","29",""
"28839","subspecies","Luzula sylvatica sylvatica","","","","","28","Luzula sylvatica subsp. croatica"
"28838","subspecies","Luzula luzuloides rubella","(Hoppe ex Mert. & W.D.J.Koch) Holub","","","","28",""
"28837","species","Luzula divulgata","Kirschner","","","","28",""
"28836","subspecies","Festuca stricta sulcata","(Hack.) Pils","",";Степска власуља, степски вијук;Stepska vlasulja;Izbrazdana vlasulja;Stepska vlasulja;Vijuk stepski","","28","Festuca hirsuta;Festuca rupicola;Festuca sulcata"
"28835","subspecies","Festuca stricta trachyphylla","(Hack.) Pils","",";;;Grubolisna vlasulja;;","","28","Festuca trachyphylla;Festuca brevipila"
"28834","species","Linaria pelliseriana","(L.) Miller","","","","28",""
"28833","species","Centaurea zlatiborensis","Zlatković & al.","","","","28",""
"28832","species","Centaurea ozrenii","Niketić, Tomović & Buzurović","",";Озренски различак;;;;","","28",""
"28831","speciescomplex","Salix × rubra","Huds.","","","","28","Salix viminalis × Salix purpurea"
"28830","species","Salix serpillifolia","Scop.","",";;;Timusna vrba;;","","28","Salix repens subsp. serpillifolia"
"28829","subspecies","Melica ciliata magnolii","(Gren. et Godr.) K. Richt.","","","","28",""
"28828","species","Russula ilicis","Romagnesi, Chevassut & Privat","","","","17",""
"28827","species","Amaranthus viridis","L.","","","","28",""
"28826","subspecies","Poa alpina alpina","","","","","28",""
"28825","species","Poa glauca","Vahl","","","","28",""
"28824","subspecies","Poa trivialis trivialis","","","","","28",""
"28823","species","Vitis riparia","Michx.","","Riverbank grape;Америчка лоза;;;;","","28","Vitis vulpina var. riparia"
"28822","species","Hypericum spruneri","Boiss.","","","","28",""
"28821","subspecies","Hypericum perforatum veronense","(Schrank) H.Lindb.","","","","28","Hypericum perforatum subsp. angustifolium"
"28820","subspecies","Hypericum perforatum perforatum","","",";;;Pljuskavica, gospino zelje;;","","28","Hypericum vulgare"
"28819","subspecies","Hypericum perforatum latifolium","(Gaudin) A. Fröhl.","",";Широколисни бљускавац;;;;","","28",""
"28818","species","Hypericum perfoliatum","L.","","","","28",""
"28817","species","Hypericum dubium","Leers","","","","28","Hypericum maculatum subsp. obtusiusculum"
"28816","subspecies","Hypericum maculatum immaculatum","(Murb.) A.Fröhl.","","","","28",""
"28815","speciescomplex","Hypericum × desetangsii","Lamotte","","","","28","Hypericum maculatum × Hypericum perforatum"
"28814","species","Sedum sarmentosum","Bunge","","","","28",""
"28813","species","Carex supina","Wahlenb.","",";Полегла оштрика;;Polegnuti šaš;;","","28",""
"28812","species","Agriopis budashkini","Kostyuk, 2009","","","1;2;3;5","29",""
"28811","species","Idaea metohiensis","(Rebel, 1900)","","","1;2;3;5","29",""
"28810","species","Nebula pirinica","(Reisser, 1936)","","","1;2;3;5","29",""
"28809","species","Aleucis orientalis","(Staudinger, 1892)","","","1;2;3;5","29",""
"28808","species","Brachmia blandella","(Fabricius, 1798)","","","1;2;3;5","29",""
"28807","species","Dyscia raunaria","(Freyer, 1852)","","","1;2;3;5","29",""
"28806","species","Phalera bucephaloides","(Ochsenheimer, 1810)","","","1;2;3;5","29",""
"28805","species","Aproaerema coronillella","(Treitschke, 1833)","","","1;2;3;5","29",""
"28804","subspecies","Carex atrata aterrima","(Hoppe) Čelak.","","","","28","Carex aterrima"
"28803","species","Carex foetida","All.","","","","28",""
"28802","subspecies","Carex muricata muricata","","","","","28",""
"28801","subspecies","Carex flacca flacca","","","","","28","Carex flacca Schreb. ssp. erythrostachys"
"28800","subspecies","Carex elata elata","","","","","28","Carex hudsonii"
"28799","subspecies","Carex divulsa divulsa","","","","","28","Carex egorovae"
"28798","subspecies","Poa bulbosa vivipara","(Koeler) Arcang.","","","","28",""
"28797","species","Catoptria osthelderi","(Lattin, 1950)","","","1;2;3;5","29",""
"28796","species","Eudonia murana","(Curtis, 1827)","","","1;2;3;5","29",""
"28795","species","Scoparia ingratella","(Zeller, 1846)","","","1;2;3;5","29",""
"28794","species","Scoparia ancipitella","(de La Harpe, 1855)","","","1;2;3;5","29",""
"28793","species","Scoparia manifestella","(Herrich-Schäffer, 1848)","","","1;2;3;5","29",""
"28792","species","Phycitodes binaevella","(Hübner, 1813)","","","1;2;3;5","29",""
"28791","genus","Phycitodes","","","","1;2;3;5","29",""
"28790","species","Homoeosoma nimbella","(Duponchel, 1837)","","","1;2;3;5","29",""
"28789","species","Homoeosoma inustella","Ragonot, 1884","","","1;2;3;5","29",""
"28788","species","Assara terebrella","(Zincken, 1818)","","","1;2;3;5","29",""
"28787","genus","Assara","","","","1;2;3;5","29",""
"28786","species","Acrobasis marmorea","(Haworth, 1811)","","","1;2;3;5","29",""
"28785","species","Lymphia chalybella","(Eversmann, 1844)","","","1;2;3;5","29",""
"28784","genus","Lymphia","Rebel, 1901","","","1;2;3;5","29",""
"28783","species","Hellinsia tephradactyla","(Hübner,1813)","","","1;2;3;5","29",""
"28782","species","Alucita palodactyla","Zeller, 1847","","","1;2;3;5","29",""
"28781","species","Dichrorampha acuminatana","(Lienig & Zeller, 1846)","","","1;2;3;5","29",""
"28780","species","Cydia conicolana","(Heylaerts, 1874)","","","1;2;3;5","29",""
"28779","species","Grapholita pallifrontana","Lienig & Zeller, 1846","","","1;2;3;5","29","Cydia pallifrontana"
"28778","species","Rhyacionia hafneri","(Rebel, 1937)","","","1;2;3;5","29",""
"28777","species","Rhyacionia pinivorana","(Lienig & Zeller, 1846)","","","1;2;3;5","29",""
"28776","species","Epiblema chretieni","Obraztsov, 1952","","","1;2;3;5","29",""
"28775","species","Eucosma balatonana","(Osthelder, 1937)","","","1;2;3;5","29",""
"28774","species","Eucosma albuneana","(Zeller, 1847)","","","1;2;3;5","29",""
"28773","species","Zeiraphera ratzeburgiana","(Saxesen, 1840)","","","1;2;3;5","29",""
"28772","species","Epinotia tedella","(Clerck, 1759)","","","1;2;3;5","29",""
"28771","species","Epinotia immundana","(Fischer v. Röslerstamm, 1839)","","","1;2;3;5","29",""
"28770","species","Epinotia maculana","(Fabricius, 1775)","","","1;2;3;5","29",""
"28769","species","Rhopobota stagnana","(Denis & Schiffermüller, 1775)","","","1;2;3;5","29",""
"28768","genus","Rhopobota","","","","1;2;3;5","29",""
"28767","species","Pseudohermenias abietana","(Fabricius, 1787)","","","1;2;3;5","29",""
"28766","genus","Pseudohermenias","","","","1;2;3;5","29",""
"28765","species","Celypha rufana","(Scopoli, 1763)","","","1;2;3;5","29",""
"28764","species","Apotomis turbidana","Hübner, 1825","","","1;2;3;5","29",""
"28763","species","Apotomis inundana","(Denis & Schiffermüller, 1775)","","","1;2;3;5","29",""
"28762","species","Selenodes karelica","(Tengström, 1875)","","","1;2;3;5","29",""
"28761","genus","Selenodes","","","","1;2;3;5","29",""
"28760","species","Cnephasia cupressivorana","(Staudinger, 1871)","","","1;2;3;5","29",""
"28759","species","Eana argentana","(Clerck, 1759)","","","1;2;3;5","29",""
"28758","species","Heterogenea asella","(Denis & Schiffermüller, 1775)","","","1;2;3;5","29",""
"28757","genus","Heterogenea","","","","1;2;3;5","29",""
"28756","species","Neofaculta ericetella","(Geyer, [1832])","","","1;2;3;5","29",""
"28755","genus","Neofaculta","Gozmány, 1955","","","1;2;3;5","29",""
"28754","tribe","Chelariini","Le Marchand, 1947","","","1;2;3;5","29",""
"28753","species","Anchinia daphnella","([Denis & Schiffermüller], 1775)","","","1;2;3;5","29",""
"28752","genus","Anchinia","Hübner, [1825]","","","1;2;3;5","29",""
"28751","tribe","Hypercalliini","Leraut, 1992","","","1;2;3;5","29",""
"28750","subfamily","Hypercalliinae","Leraut, 1993","","","1;2;3;5","29",""
"28749","family","Depressariidae","Meyrick, 1883","","","1;2;3;5","29",""
"28748","species","Agnoea josephinae","(Toll, 1956)","","","1;2;3;5","29",""
"28747","genus","Agnoea","Walsingham, 1907","","","1;2;3;5","29",""
"28746","subfamily","Lypusinae","Herrich-Schäffer, 1857","","","1;2;3;5","29",""
"28745","species","Coleophora conspicuella","Zeller, 1849","","","1;2;3;5","29",""
"28744","species","Coleophora vibicigerella","Zeller, 1839","","","1;2;3;5","29",""
"28743","species","Denisia stipella","(Linnaeus, 1758)","","","1;2;3;5","29",""
"28742","genus","Denisia","Hübner, [1825]","","","1;2;3;5","29",""
"28741","species","Scythris obscurella","(Scopoli, 1763)","","","1;2;3;5","29",""
"28740","species","Agonopterix capreolella","(Zeller, 1839)","","","1;2;3;5","29",""
"28739","species","Agonopterix nanatella","(Stainton, 1849)","","","1;2;3;5","29",""
"28738","species","Swammerdamia compunctella","Herrich-Schäffer, [1855]","","","1;2;3;5","29",""
"28737","species","Yponomeuta irrorella","(Hübner, 1796)","","","1;2;3;5","29",""
"28736","species","Phymatopus hecta","(Linnaeus, 1758)","","","1;2;3;5","29",""
"28735","genus","Phymatopus","","","","1;2;3;5","29",""
"28734","species","Viola schariensis","Erben","","","","28",""
"28733","species","Valeriana pratensis","Dierb.","","","","28","Valeriana officinalis subsp. collina"
"28732","species","Veronica thracica","Velen.","","","","28","Veronica teucrium var. thracica"
"28731","subspecies","Veronica austriaca dentata","(F.W.Schmidt) Watzl","","","","28",""
"28730","species","Verbascum samniticum","Ten.","",";;;Samnijska divizma;;","","28","Verbascum phlomoides subsp. sartorii;Verbascum sartorii"
"28729","subspecies","Verbascum niveum niveum","","","","","28","Verbascum niveum subsp. angustifolium"
"28728","subspecies","Saxifraga rotundifolia rotundifolia","","","","","28",""
"28727","subspecies","Saxifraga rotundifolia chrysosplenifolia","(Boiss.) D.A.Webb","","","","28","Saxifraga chrysosplenifolia"
"28726","subspecies","Saxifraga pedemontana cymosa","Engler","","","","28","Saxifraga cymosa"
"28725","subspecies","Saxifraga oppositifolia oppositifolia","","","","","28","Saxifraga oppositifolia var. meridionalis;Saxifraga oppositifolia subsp. glandulifera"
"28724","subspecies","Saxifraga federici-augusti federici-augusti","","","","","28","Saxifraga porophylla var. montenegrina;Saxifraga porophylla subsp. frederici-augusti"
"28723","subspecies","Saxifraga exarata exarata","","","","","28",""
"28722","subspecies","Saxifraga adscendens adscendens","","","","","28",""
"28721","species","Galium pseudoaristatum","Schur","","","","28","Galium heuffelii"
"28720","subspecies","Asperula aristata condensata","(Boiss.) Ehrend. et Krendl","","","","28",""
"28719","subspecies","Sanguisorba minor balearica","(Nyman) Muñoz Garm. & C.Navarro","","","","28",""
"28718","subspecies","Potentilla aurea aurea","","","","","28",""
"28717","species","Cotoneaster integerrimus","Medik.","","","","28",""
"28716","species","Alchemilla lanuginosa","Rothm.","","","","28",""
"28715","species","Alchemilla filicaulis","Buser","","","","28",""
"28714","species","Alchemilla fissa","Günther & Schummel","","","","28","Alchemilla pyrenaica"
"28713","species","Alchemilla subcrenata","Buser","","","","28",""
"28712","species","Alchemilla fallax","Buser","","","","28","Alchemilla glaberrima var. fallax"
"28711","species","Alchemilla exigua","Paulin","","","","28","Alchemilla pusilla"
"28710","species","Alchemilla straminea","Buser","","","","28",""
"28709","species","Alchemilla serbica","(Paulin) Pawł.","","","","28",""
"28708","species","Alchemilla micans","Buser","","","","28",""
"28707","species","Alchemilla heterotricha","Rothm.","","","","28",""
"28706","subspecies","Thalictrum minus saxatile","Ces.","","","","28","Thalictrum arpadinum"
