Kingdom,Subkingdom,Infrakingdom,Phylum,Subphylum,Class,Subclass,Order,Suborder,Infraorder,Superfamily,Family,Subfamily,Tribe,Subtribe,Genus,Species,"Species Complex",Subspecies,ID,Author,"Taxon data is restricted","Taxon is allochthonous","Taxon is invasive","(old) FaunaEuropea ID","FaunaEuropea ID",Stages,"Conservation Legislations","Other Conservation Documents","Red Lists","Uses Atlas Codes","Native Name - Bosanski","Native Name - English","Native Name - Croatian","Native Name - Montenegrin","Native Name - Serbian (Cyrillic)","Native Name - Serbian (Latin)","Description - Bosanski","Description - English","Description - Croatian","Description - Montenegrin","Description - Serbian (Cyrillic)","Description - Serbian (Latin)"
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Gelechioidea,Oecophoridae,Oecophorinae,,,Esperia,"Esperia sulphurella",,,8234,"(Fabricius, 1775)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Gelechioidea,Oecophoridae,Oecophorinae,,,Esperia,,,,8233,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Gelechioidea,Gelechiidae,,,,,,,,8232,"Stainton, 1854",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,мољци,moljci,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Gelechioidea,,,,,,,,,8231,"Stainton, 1854",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hemiptera,Heteroptera,,,Rhopalidae,,,,Brachycarenus,"Brachycarenus tigrinus",,,8230,"(Schilling, 1829)",No,No,No,,,"Egg; Larva; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Hemiptera,Heteroptera,,,Rhopalidae,,,,Brachycarenus,,,,8229,"(Schilling, 1829)",No,No,No,,,"Egg; Larva; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Diptera,,,,Syrphidae,,,,Microdon,"Microdon devius",,,8228,"(Linnaeus, 1761)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Diptera,,,,Syrphidae,,,,Microdon,"Microdon miki",,,8227,"Doczkal & Schmid, 1999",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Diptera,,,,Syrphidae,,,,Microdon,"Microdon analis",,,8226,"(Macquart, 1842)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Diptera,,,,Syrphidae,,,,Microdon,,,,8225,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Diptera,,,,Syrphidae,,,,Microdon,"Microdon mutabilis",,,8224,"(Linnaeus, 1758)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Choreutoidea,Choreutidae,Choreutinae,,,Tebenna,"Tebenna pretiosana",,,8223,"(Duponchel, 1842)",No,No,No,,,"Larva; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Choreutoidea,Choreutidae,Choreutinae,,,Tebenna,"Tebenna micalis",,,8222,"(Mann, 1857)",No,No,No,,,"Larva; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Choreutoidea,Choreutidae,Choreutinae,,,Tebenna,"Tebenna bjerkandrella",,,8221,"(Thunberg, 1784)",No,No,No,,,"Larva; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Choreutoidea,Choreutidae,Choreutinae,,,Tebenna,,,,8220,,No,No,No,,,"Larva; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Choreutoidea,Choreutidae,Choreutinae,,,Prochoreutis,"Prochoreutis stellaris",,,8219,"(Zeller, 1847)",No,No,No,,,"Larva; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Choreutoidea,Choreutidae,Choreutinae,,,Prochoreutis,"Prochoreutis myllerana",,,8218,"(Fabricius, 1794)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Choreutoidea,Choreutidae,Choreutinae,,,Prochoreutis,,,,8217,"Diakonoff & Heppner, 1980",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Choreutoidea,Choreutidae,Choreutinae,,,Choreutis,"Choreutis pariana",,,8216,"(Clerck, 1759)",No,No,No,,,"Larva; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Choreutoidea,Choreutidae,Choreutinae,,,Choreutis,"Choreutis nemorana",,,8215,"(Hubner 1799)",No,No,No,438450,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Choreutoidea,Choreutidae,Choreutinae,,,Choreutis,"Choreutis diana",,,8214,"(Hübner, 1822)",No,No,No,,,"Larva; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Choreutoidea,Choreutidae,Choreutinae,,,Choreutis,,,,8213,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Choreutoidea,Choreutidae,Choreutinae,,,Anthophila,"Anthophila threnodes",,,8212,"(Walsingham, 1910)",No,No,No,,,"Larva; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Choreutoidea,Choreutidae,Choreutinae,,,Anthophila,"Anthophila fabriciana",,,8211,"(Linnaeus 1767)",No,No,No,438467,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Choreutoidea,Choreutidae,Choreutinae,,,Anthophila,"Anthophila abhasica",,,8210,"Danilevsky, 1969",No,No,No,,,"Larva; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Choreutoidea,Choreutidae,Choreutinae,,,Anthophila,,,,8209,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Choreutoidea,Choreutidae,Choreutinae,,,,,,,8208,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Choreutoidea,Choreutidae,,,,,,,,8207,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Choreutoidea,,,,,,,,,8206,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Adeloidea,Adelidae,Nematopogoninae,,,Nematopogon,"Nematopogon swammerdamella",,,8205,"(Linnaeus, 1758)",No,No,No,432302,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Adeloidea,Adelidae,Nematopogoninae,,,Nematopogon,"Nematopogon schwarziellus",,,8204,"Zeller, 1839",No,No,No,,,"Larva; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Adeloidea,Adelidae,Nematopogoninae,,,Nematopogon,"Nematopogon robertella",,,8203,"(Clerck, 1759)",No,No,No,432305,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Adeloidea,Adelidae,Nematopogoninae,,,Nematopogon,"Nematopogon pilella",,,8202,"(Denis & Schiffermüller, 1775)",No,No,No,,,"Larva; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Adeloidea,Adelidae,Nematopogoninae,,,Nematopogon,"Nematopogon metaxella",,,8201,"(Hübner, 1813)",No,No,No,,,"Larva; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Adeloidea,Adelidae,Nematopogoninae,,,Nematopogon,"Nematopogon adansoniella",,,8200,"(Villers, 1789)",No,No,No,432297,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Adeloidea,Adelidae,Nematopogoninae,,,Nematopogon,,,,8199,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Adeloidea,Adelidae,Nematopogoninae,,,,,,,8198,,No,No,No,,,"Larva; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Adeloidea,Adelidae,,,,Nemophora,"Nemophora violellus",,,8197,"(Herrich-Schäffer in Stainton, 1851)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Adeloidea,Adelidae,,,,Nemophora,"Nemophora raddaella",,,8196,"(Hübner, 1793)",No,No,No,,,"Larva; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Adeloidea,Adelidae,,,,Nemophora,"Nemophora prodigellus",,,8195,"(Zeller, 1853)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Adeloidea,Adelidae,,,,Nemophora,"Nemophora pfeifferella",,,8194,"(Hubner 1813)",No,No,No,432357,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Adeloidea,Adelidae,,,,Nemophora,"Nemophora ochsenheimerella",,,8193,"(Hübner, 1813)",No,No,No,,,"Larva; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Adeloidea,Adelidae,,,,Nemophora,"Nemophora mollella",,,8192,"(Hübner, 1813)",No,No,No,,,"Larva; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Adeloidea,Adelidae,,,,Nemophora,"Nemophora minimella",,,8191,"(Denis & Schiffermuller, 1775)",No,No,No,432372,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Adeloidea,Adelidae,,,,Nemophora,"Nemophora metallica",,,8190,"(Poda, 1761)",No,No,No,432355,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Adeloidea,Adelidae,,,,Nemophora,"Nemophora istrianellus",,,8189,"(Heydenreich, 1851)",No,No,No,,,"Larva; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Adeloidea,Adelidae,,,,Nemophora,"Nemophora fasciella",,,8188,"(Fabricius, 1775)",No,No,No,432368,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Adeloidea,Adelidae,,,,Nemophora,"Nemophora dumerilella",,,8187,"(Duponchel, 1839)",No,No,No,,,"Larva; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Adeloidea,Adelidae,,,,Nemophora,"Nemophora degeerella",,,8186,"(Linnaeus, 1758)",No,No,No,432343,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Adeloidea,Adelidae,,,,Nemophora,"Nemophora cupriacella",,,8185,"(Hubner 1819)",No,No,No,432362,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Adeloidea,Adelidae,,,,Nemophora,"Nemophora congruella",,,8184,"(Zeller, 1839)",No,No,No,,,"Larva; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Adeloidea,Adelidae,,,,Nemophora,"Nemophora barbatellus",,,8183,"(Zeller, 1847)",No,No,No,,,"Larva; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Adeloidea,Adelidae,,,,Nemophora,"Nemophora associatella",,,8182,"(Zeller, 1839)",No,No,No,,,"Larva; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Adeloidea,Adelidae,,,,Nemophora,,,,8181,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Adeloidea,Adelidae,Adelinae,,,Cauchas,"Cauchas rufimitrella",,,8180,"(Scopoli 1763)",No,No,No,432320,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Adeloidea,Adelidae,Adelinae,,,Cauchas,"Cauchas rufifrontella",,,8179,"(Treitschke, 1833)",No,No,No,432312,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Adeloidea,Adelidae,Adelinae,,,Cauchas,"Cauchas leucocerella",,,8178,"(Scopoli 1763)",No,No,No,432316,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Adeloidea,Adelidae,Adelinae,,,Cauchas,"Cauchas fibulella",,,8177,"(Denis & Schiffermuller, 1775)",No,No,No,432314,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Adeloidea,Adelidae,Adelinae,,,Cauchas,,,,8176,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Adeloidea,Adelidae,Adelinae,,,Adela,"Adela violella",,,8175,"(Denis & Schiffermuller, 1775)",No,No,No,432325,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Adeloidea,Adelidae,Adelinae,,,Adela,"Adela reaumurella",,,8174,"(Linnaeus 1758)",No,No,No,432333,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Adeloidea,Adelidae,Adelinae,,,Adela,"Adela mazzolella",,,8173,"(Hübner, 1801)",No,No,No,,,"Larva; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Adeloidea,Adelidae,Adelinae,,,Adela,"Adela homalella",,,8172,"Staudinger, 1859",No,No,No,,,"Larva; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Adeloidea,Adelidae,Adelinae,,,Adela,"Adela cuprella",,,8171,"(Denis & Schiffermuller, 1775)",No,No,No,432335,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Adeloidea,Adelidae,Adelinae,,,Adela,"Adela croesella",,,8170,"(Scopoli 1763)",No,No,No,432340,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Adeloidea,Adelidae,Adelinae,,,Adela,,,,8169,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Adeloidea,Adelidae,Adelinae,,,,,,,8168,,No,No,No,,,"Larva; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Adeloidea,Adelidae,,,,,,,,8167,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Adeloidea,,,,,,,,,8166,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,Heterocera,Micropterigoidea,Micropterigidae,,,,Micropterix,"Micropterix tunbergella",,,8165,"(Fabricius 1787)",No,No,No,431717,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,Heterocera,Micropterigoidea,Micropterigidae,,,,Micropterix,"Micropterix schaefferi",,,8164,"Heath, 1975",No,No,No,,,"Larva; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,Heterocera,Micropterigoidea,Micropterigidae,,,,Micropterix,"Micropterix rothenbachii",,,8163,"Frey, 1856",No,No,No,,,"Larva; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,Heterocera,Micropterigoidea,Micropterigidae,,,,Micropterix,"Micropterix rablensis",,,8162,"Zeller, 1868",No,No,No,,,"Larva; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,Heterocera,Micropterigoidea,Micropterigidae,,,,Micropterix,"Micropterix paykullella",,,8161,"(Fabricius, 1794)",No,No,No,,,"Larva; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,Heterocera,Micropterigoidea,Micropterigidae,,,,Micropterix,"Micropterix osthelderi",,,8160,"Heath, 1975",No,No,No,,,"Larva; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,Heterocera,Micropterigoidea,Micropterigidae,,,,Micropterix,"Micropterix myrtetella",,,8159,"Zeller, 1850",No,No,No,,,"Larva; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,Heterocera,Micropterigoidea,Micropterigidae,,,,Micropterix,"Micropterix mansuetella",,,8158,"Zeller, 1844",No,No,No,,,"Larva; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,Heterocera,Micropterigoidea,Micropterigidae,,,,Micropterix,"Micropterix kardamylensis",,,8157,"Rebel, 1903",No,No,No,,,"Larva; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,Heterocera,Micropterigoidea,Micropterigidae,,,,Micropterix,"Micropterix facetella",,,8156,"Zeller, 1850",No,No,No,,,"Larva; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,Heterocera,Micropterigoidea,Micropterigidae,,,,Micropterix,"Micropterix croatica",,,8155,"Heath & Kaltenbach, 1984",No,No,No,,,"Larva; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,Heterocera,Micropterigoidea,Micropterigidae,,,,Micropterix,"Micropterix corcyrella",,,8154,"Walsingham, 1919",No,No,No,,,"Larva; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,Heterocera,Micropterigoidea,Micropterigidae,,,,Micropterix,"Micropterix calthella",,,8153,"(Linnaeus, 1761)",No,No,No,,,"Larva; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,Heterocera,Micropterigoidea,Micropterigidae,,,,Micropterix,"Micropterix aureoviridella",,,8152,"(Höfner, 1898)",No,No,No,,,"Larva; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,Heterocera,Micropterigoidea,Micropterigidae,,,,Micropterix,"Micropterix aureatella",,,8151,"(Scopoli, 1763)",No,No,No,,,"Larva; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,Heterocera,Micropterigoidea,Micropterigidae,,,,Micropterix,"Micropterix aruncella",,,8150,"(Scopoli, 1763)",No,No,No,,,"Larva; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,Heterocera,Micropterigoidea,Micropterigidae,,,,Micropterix,"Micropterix amsella",,,8149,"Heath, 1975",No,No,No,,,"Larva; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,Heterocera,Micropterigoidea,Micropterigidae,,,,Micropterix,"Micropterix allionella",,,8148,"(Fabricius, 1794)",No,No,No,431662,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,Heterocera,Micropterigoidea,Micropterigidae,,,,Micropterix,,,,8147,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,Heterocera,Micropterigoidea,Micropterigidae,,,,,,,,8146,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,Heterocera,Micropterigoidea,,,,,,,,,8145,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Diptera,,,,Conopidae,,,,Zodion,"Zodion notatum",,,8144,"(Meigen, 1804)",No,No,No,,,"Larva; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Diptera,,,,Conopidae,,,,Zodion,"Zodion cinereum",,,8143,"(Fabricius, 1794)",No,No,No,,,"Larva; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Diptera,,,,Conopidae,,,,Zodion,"Zodion carceli",,,8142,"Robineau-Desvoidy, 1830",No,No,No,,,"Larva; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Diptera,,,,Conopidae,,,,Zodion,,,,8141,,No,No,No,,,"Larva; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Diptera,,,,Conopidae,,,,Thecophora,"Thecophora pusilla",,,8140,"(Meigen, 1824)",No,No,No,,,"Larva; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Diptera,,,,Conopidae,,,,Thecophora,"Thecophora melanopa",,,8139,"Rondani, 1857",No,No,No,,,"Larva; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Diptera,,,,Conopidae,,,,Thecophora,"Thecophora longirostris",,,8138,"Lyneborg, 1962",No,No,No,,,"Larva; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Diptera,,,,Conopidae,,,,Thecophora,"Thecophora fulvipes",,,8137,"(Robineau-Desvoidy, 1830)",No,No,No,,,"Larva; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Diptera,,,,Conopidae,,,,Thecophora,"Thecophora distincta",,,8136,"(Wiedemann in Meigen, 1824)",No,No,No,,,"Larva; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Diptera,,,,Conopidae,,,,Thecophora,"Thecophora atra",,,8135,"(Fabricius, 1775)",No,No,No,,,"Larva; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Diptera,,,,Conopidae,,,,Thecophora,,,,8134,,No,No,No,,,"Larva; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Diptera,,,,Conopidae,,,,Sicus,"Sicus nigritarsis",,,8133,"Zimina, 1975",No,No,No,,,"Larva; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Diptera,,,,Conopidae,,,,Sicus,"Sicus fusenensis",,,8132,"Ouchi, 1939",No,No,No,,,"Larva; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Diptera,,,,Conopidae,,,,Sicus,"Sicus ferrugineus",,,8131,"(Linnaeus, 1761)",No,No,No,,,"Larva; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Diptera,,,,Conopidae,,,,Sicus,"Sicus abdominalis",,,8130,"Krober, 1915",No,No,No,,,"Larva; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Diptera,,,,Conopidae,,,,Sicus,,,,8129,,No,No,No,,,"Larva; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Diptera,,,,Conopidae,,,,Physocephala,"Physocephala vittata",,,8128,"(Fabricius, 1794)",No,No,No,,,"Larva; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Diptera,,,,Conopidae,,,,Physocephala,"Physocephala truncata",,,8127,"(Loew, 1847)",No,No,No,,,"Larva; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Diptera,,,,Conopidae,,,,Physocephala,"Physocephala rufipes",,,8126,"(Fabricius, 1781)",No,No,No,,,"Larva; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Diptera,,,,Conopidae,,,,Physocephala,"Physocephala pusilla",,,8125,"(Meigen, 1824)",No,No,No,,,"Larva; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Diptera,,,,Conopidae,,,,Physocephala,"Physocephala nigra",,,8124,"(DeGeer, 1776)",No,No,No,,,"Larva; Adult",,,,No,,,,,,,,,,,,
